frame,x,y,visible
201,-1,-1,0
202,-1,-1,0
203,-1,-1,0
204,-1,-1,0
205,-1,-1,0
206,1295,526,1
207,1309,491,1
208,-1,-1,0
209,1368,459,1
210,-1,-1,0
211,1349,476,1
212,-1,-1,0
213,-1,-1,0
214,-1,-1,0
215,1407,442,1
216,1415,442,1
217,1430,445,1
218,1437,447,1
219,1461,456,1
220,-1,-1,0
221,-1,-1,0
222,1499,488,1
223,-1,-1,0
224,1521,512,1
225,1527,521,1
226,1543,542,1
227,1555,555,1
228,-1,-1,0
229,1234,400,1
230,1570,541,1
231,-1,-1,0
232,1584,538,1
233,1591,538,1
234,1681,582,1
235,1680,584,1
236,1606,553,1
237,-1,-1,0
238,1617,562,1
239,1624,560,1
240,-1,-1,0
241,1635,564,1
242,1639,565,1
243,1645,564,1
244,1652,567,1
245,1659,569,1
246,1664,570,1
247,1666,569,1
248,1672,569,1
249,1675,568,1
250,1684,570,1
251,-1,-1,0
252,-1,-1,0
253,1311,945,1
254,1703,570,1
255,1703,570,1
256,1705,570,1
257,-1,-1,0
258,-1,-1,0
259,-1,-1,0
260,-1,-1,0
261,-1,-1,0
262,-1,-1,0
263,-1,-1,0
264,1277,1066,1
265,-1,-1,0
266,1306,946,1
267,1739,574,1
268,-1,-1,0
269,-1,-1,0
270,-1,-1,0
271,-1,-1,0
272,1755,575,1
273,1759,576,1
274,1759,576,1
275,1760,576,1
276,1762,577,1
277,1762,577,1
278,-1,-1,0
279,-1,-1,0
280,1774,578,1
281,-1,-1,0
282,-1,-1,0
283,1781,579,1
284,1783,580,1
285,1783,580,1
286,1783,579,1
287,1783,579,1
288,1783,579,1
289,1784,581,1
290,1784,581,1
291,-1,-1,0
292,-1,-1,0
293,-1,-1,0
294,-1,-1,0
295,-1,-1,0
296,-1,-1,0
297,-1,-1,0
298,-1,-1,0
299,-1,-1,0
300,-1,-1,0
301,-1,-1,0
302,-1,-1,0
303,-1,-1,0
304,-1,-1,0
305,-1,-1,0
306,-1,-1,0
307,-1,-1,0
308,-1,-1,0
309,-1,-1,0
310,-1,-1,0
311,1283,824,1
312,-1,-1,0
313,-1,-1,0
314,-1,-1,0
315,-1,-1,0
316,-1,-1,0
317,-1,-1,0
318,-1,-1,0
319,-1,-1,0
320,-1,-1,0
321,-1,-1,0
322,-1,-1,0
323,-1,-1,0
324,-1,-1,0
325,-1,-1,0
326,1353,852,1
327,1353,852,1
328,-1,-1,0
329,-1,-1,0
330,-1,-1,0
331,-1,-1,0
332,-1,-1,0
333,-1,-1,0
334,-1,-1,0
335,-1,-1,0
336,-1,-1,0
337,-1,-1,0
338,-1,-1,0
339,-1,-1,0
340,-1,-1,0
341,-1,-1,0
342,-1,-1,0
343,-1,-1,0
344,-1,-1,0
345,-1,-1,0
346,1756,895,1
347,-1,-1,0
348,-1,-1,0
349,-1,-1,0
350,-1,-1,0
351,-1,-1,0
352,-1,-1,0
353,-1,-1,0
354,-1,-1,0
355,-1,-1,0
356,-1,-1,0
357,-1,-1,0
358,-1,-1,0
359,-1,-1,0
360,-1,-1,0
